date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-06-11,31,19,0.0,14.5,7,38,02:17 AM,03:18 PM,05:39 AM,08:32 PM,18,26,26,25,24,7,66,0.0,1013,31,10,200,13,21220
2015-06-12,31,21,0.0,14.5,7,31,02:55 AM,04:25 PM,05:39 AM,08:33 PM,20,28,28,26,24,8,71,0.0,1013,31,10,200,14,21220
2015-06-13,30,22,0.0,14.5,6,25,03:35 AM,05:32 PM,05:39 AM,08:33 PM,21,28,28,25,20,28,77,1.5,1014,30,10,225,12,21220
2015-06-14,30,20,0.0,14.5,6,18,04:17 AM,06:36 PM,05:39 AM,08:33 PM,21,27,27,25,9,27,77,5.2,1017,30,9,141,6,21220
2015-06-15,30,24,0.0,14.5,6,11,05:05 AM,07:37 PM,05:39 AM,08:34 PM,22,29,29,26,19,44,77,18.7,1014,30,9,248,11,21220
2015-06-16,31,23,0.0,14.5,6,4,05:56 AM,08:32 PM,05:39 AM,08:34 PM,21,29,29,27,25,20,74,2.0,1013,31,10,279,15,21220
2015-06-17,23,21,0.0,14.5,6,3,06:50 AM,09:23 PM,05:39 AM,08:35 PM,18,24,24,22,23,28,77,0.0,1018,23,10,275,14,21220
2015-06-18,27,20,0.0,11.4,6,9,07:47 AM,10:07 PM,05:39 AM,08:35 PM,21,25,25,23,12,71,87,38.2,1015,27,8,132,8,21220
2015-06-19,28,21,0.0,13.5,6,16,08:44 AM,10:46 PM,05:39 AM,08:35 PM,20,27,27,25,17,44,75,1.7,1014,28,10,284,11,21220
2015-06-20,30,20,0.0,14.5,6,23,09:42 AM,11:22 PM,05:39 AM,08:35 PM,21,27,27,25,22,34,77,10.8,1014,30,9,113,12,21220
2015-06-21,31,21,0.0,14.5,6,30,10:38 AM,11:54 PM,05:39 AM,08:36 PM,21,28,28,26,26,31,74,9.0,1009,31,9,272,17,21220
2015-06-22,30,22,0.0,14.5,7,36,11:34 AM,No moonset,05:40 AM,08:36 PM,18,27,27,26,18,5,65,0.0,1015,30,10,267,10,21220
2015-06-23,34,23,0.0,14.5,6,43,12:29 PM,12:24 AM,05:40 AM,08:36 PM,22,31,31,27,25,17,72,2.7,1012,34,10,227,16,21220
2015-06-24,27,17,0.0,14.5,6,50,01:25 PM,12:53 AM,05:40 AM,08:36 PM,15,22,22,22,17,7,66,0.0,1017,27,10,251,11,21220
2015-06-25,28,18,0.0,11.4,6,57,02:21 PM,01:23 AM,05:40 AM,08:36 PM,15,24,24,23,14,40,64,6.5,1017,28,10,167,8,21220
2015-06-26,26,18,0.0,13.5,5,63,03:18 PM,01:54 AM,05:41 AM,08:36 PM,18,23,23,22,17,42,78,6.0,1015,26,10,108,11,21220
2015-06-27,23,19,0.0,10.4,5,70,04:15 PM,02:27 AM,05:41 AM,08:36 PM,19,21,22,21,34,78,88,28.3,1013,23,7,101,22,21220
2015-06-28,25,18,0.0,13.5,5,77,05:14 PM,03:04 AM,05:41 AM,08:36 PM,17,23,23,22,23,53,75,0.6,1007,25,10,258,16,21220
2015-06-29,27,16,0.0,14.5,6,84,06:13 PM,03:45 AM,05:42 AM,08:36 PM,14,22,22,21,22,9,66,0.0,1013,27,10,235,13,21220
2015-06-30,28,20,0.0,14.5,6,91,07:11 PM,04:32 AM,05:42 AM,08:36 PM,19,26,26,24,28,23,75,10.8,1012,28,9,176,17,21220
2015-07-01,29,20,0.0,14.5,7,97,08:06 PM,05:26 AM,05:43 AM,08:36 PM,18,26,26,24,18,32,68,0.3,1010,29,10,231,12,21220
2015-07-02,25,18,0.0,13.5,5,96,08:57 PM,06:24 AM,05:43 AM,08:36 PM,17,23,23,22,9,42,76,2.5,1012,25,10,103,6,21220
2015-07-03,26,17,0.0,13.5,5,89,09:45 PM,07:29 AM,05:44 AM,08:36 PM,17,23,23,22,17,33,72,0.5,1014,26,9,144,11,21220
2015-07-04,27,20,0.0,12.4,5,82,10:27 PM,08:36 AM,05:44 AM,08:36 PM,19,23,23,22,11,60,82,3.5,1013,27,8,48,7,21220
2015-07-05,28,18,0.0,14.5,7,76,11:07 PM,09:45 AM,05:45 AM,08:35 PM,18,25,25,23,13,12,75,0.0,1019,28,10,131,8,21220
2015-07-06,29,21,0.0,14.5,6,69,11:44 PM,10:54 AM,05:45 AM,08:35 PM,21,27,27,25,18,40,79,5.5,1018,29,10,143,12,21220
2015-07-07,31,21,0.0,14.5,7,62,No moonrise,12:02 PM,05:46 AM,08:35 PM,20,28,28,26,19,15,71,1.2,1016,31,10,214,12,21220
2015-07-08,30,22,0.0,13.5,6,55,12:20 AM,01:10 PM,05:47 AM,08:35 PM,20,28,28,26,18,38,70,5.9,1015,30,10,243,10,21220
2015-07-09,31,23,0.0,13.5,6,48,12:57 AM,02:17 PM,05:47 AM,08:34 PM,22,29,29,27,23,54,76,4.3,1013,31,10,258,14,21220
2015-07-10,28,21,0.0,14.5,7,42,01:36 AM,03:23 PM,05:48 AM,08:34 PM,18,26,26,24,21,20,70,1.2,1015,28,10,330,14,21220
2015-07-11,30,21,0.0,14.5,6,35,02:16 AM,04:26 PM,05:49 AM,08:33 PM,18,26,26,25,9,19,67,3.8,1018,30,10,122,6,21220
2015-07-12,29,20,0.0,14.5,7,28,03:01 AM,05:28 PM,05:49 AM,08:33 PM,16,25,25,24,11,5,61,0.0,1016,29,10,132,7,21220
2015-07-13,27,21,0.0,13.5,6,21,03:49 AM,06:24 PM,05:50 AM,08:33 PM,18,26,26,24,14,39,68,2.2,1011,27,10,179,9,21220
2015-07-14,30,21,0.0,14.5,6,15,04:41 AM,07:16 PM,05:51 AM,08:32 PM,20,27,27,25,16,15,75,3.5,1003,30,9,173,10,21220
2015-07-15,26,21,0.0,11.4,5,8,05:36 AM,08:02 PM,05:51 AM,08:31 PM,19,26,26,24,24,52,77,3.5,1005,26,10,235,16,21220
2015-07-16,28,16,0.0,14.5,6,1,06:33 AM,08:44 PM,05:52 AM,08:31 PM,14,22,22,21,19,14,63,0.0,1016,28,10,162,13,21220
2015-07-17,28,19,0.0,14.5,7,6,07:30 AM,09:21 PM,05:53 AM,08:30 PM,18,25,25,23,20,29,74,0.0,1017,28,10,169,13,21220
2015-07-18,32,23,0.0,13.4,7,12,08:27 AM,09:54 PM,05:54 AM,08:30 PM,22,29,29,26,22,27,77,0.1,1013,32,10,198,14,21220
2015-07-19,33,23,0.0,14.5,8,19,09:24 AM,10:25 PM,05:54 AM,08:29 PM,21,31,31,28,15,8,67,0.2,1010,33,10,206,9,21220
2015-07-20,33,25,0.0,14.5,6,26,10:19 AM,10:55 PM,05:55 AM,08:28 PM,20,31,31,28,16,23,63,1.4,1007,33,10,267,10,21220
2015-07-21,31,23,0.0,14.5,6,33,11:15 AM,11:25 PM,05:56 AM,08:28 PM,20,29,29,27,14,19,66,1.7,1005,31,10,308,8,21220
2015-07-22,28,19,0.0,14.5,7,40,12:10 PM,11:55 PM,05:57 AM,08:27 PM,13,24,24,23,25,7,55,0.2,1010,28,10,320,15,21220
2015-07-23,27,19,0.0,14.5,6,46,01:06 PM,No moonset,05:58 AM,08:26 PM,12,23,23,23,13,5,53,0.0,1014,27,10,322,8,21220
2015-07-24,28,19,0.0,14.5,7,53,02:02 PM,12:26 AM,05:58 AM,08:25 PM,13,24,24,23,16,8,53,0.0,1014,28,10,140,10,21220
2015-07-25,30,18,0.0,14.5,7,60,03:00 PM,01:01 AM,05:59 AM,08:24 PM,15,25,25,25,16,15,56,0.0,1015,30,10,182,10,21220
2015-07-26,31,21,0.0,14.2,6,67,03:58 PM,01:39 AM,06:00 AM,08:24 PM,18,28,28,26,25,23,63,0.6,1015,31,10,195,16,21220
2015-07-27,30,22,0.0,11.6,6,73,04:55 PM,02:22 AM,06:01 AM,08:23 PM,20,28,28,25,11,22,72,2.9,1015,30,10,208,7,21220
2015-07-28,32,21,0.0,11.6,7,80,05:52 PM,03:12 AM,06:02 AM,08:22 PM,20,29,29,26,10,11,70,1.7,1015,32,10,198,6,21220
2015-07-29,31,21,0.0,11.6,6,87,06:45 PM,04:08 AM,06:03 AM,08:21 PM,21,28,28,26,14,16,73,3.7,1015,31,10,210,9,21220
2015-07-30,33,23,0.0,11.6,6,94,07:35 PM,05:10 AM,06:04 AM,08:20 PM,22,31,31,27,21,23,72,7.1,1011,33,9,229,14,21220
2015-07-31,31,21,0.0,11.6,7,100,08:21 PM,06:17 AM,06:04 AM,08:19 PM,14,26,26,26,18,7,51,0.0,1012,31,10,295,10,21220
2015-08-01,31,21,0.0,11.6,7,93,09:03 PM,07:28 AM,06:05 AM,08:18 PM,15,27,27,26,21,19,54,0.0,1010,31,10,275,12,21220
2015-08-02,30,19,0.0,11.6,7,86,09:43 PM,08:38 AM,06:06 AM,08:17 PM,14,25,25,25,13,9,52,0.0,1013,30,10,267,7,21220
2015-08-03,32,20,0.0,11.6,7,79,10:21 PM,09:50 AM,06:07 AM,08:16 PM,15,27,27,26,26,11,51,0.0,1010,32,10,209,16,21220
2015-08-04,32,22,0.0,11.6,6,72,10:59 PM,10:59 AM,06:08 AM,08:15 PM,17,28,28,26,18,19,57,2.1,1012,32,10,189,11,21220
2015-08-05,31,19,0.0,11.6,7,66,11:37 PM,12:08 PM,06:09 AM,08:14 PM,12,25,25,25,17,13,46,1.5,1013,31,10,274,11,21220
2015-08-06,29,20,0.0,10.5,6,59,No moonrise,01:15 PM,06:10 AM,08:12 PM,15,24,24,23,18,38,61,4.4,1014,29,10,98,11,21220
2015-08-07,29,20,0.0,11.6,5,52,12:17 AM,02:20 PM,06:11 AM,08:11 PM,17,24,24,23,19,47,70,4.6,1011,29,9,77,13,21220
2015-08-08,28,19,0.0,11.6,7,45,01:01 AM,03:22 PM,06:12 AM,08:10 PM,16,25,25,23,17,26,63,0.1,1014,28,10,78,11,21220
2015-08-09,29,21,0.0,11.6,6,39,01:47 AM,04:19 PM,06:12 AM,08:09 PM,17,26,26,24,13,45,64,1.6,1015,29,10,198,8,21220
2015-08-10,26,21,0.0,7.0,5,32,02:37 AM,05:12 PM,06:13 AM,08:08 PM,19,24,24,23,22,92,79,4.9,1015,26,8,164,15,21220
2015-08-11,28,22,0.0,11.6,6,25,03:31 AM,05:59 PM,06:14 AM,08:07 PM,20,27,27,24,22,49,80,22.5,1009,28,8,223,15,21220
2015-08-12,28,19,0.0,11.6,5,18,04:26 AM,06:42 PM,06:15 AM,08:05 PM,16,23,23,23,22,17,66,2.3,1012,28,10,320,13,21220
2015-08-13,27,17,0.0,11.6,6,11,05:22 AM,07:21 PM,06:16 AM,08:04 PM,13,22,22,22,13,11,58,0.0,1018,27,10,175,8,21220
2015-08-14,29,17,0.0,11.6,7,5,06:19 AM,07:55 PM,06:17 AM,08:03 PM,12,24,24,23,11,3,52,0.0,1021,29,10,219,6,21220
2015-08-15,30,19,0.0,11.6,7,2,07:16 AM,08:27 PM,06:18 AM,08:01 PM,14,25,25,24,18,4,53,0.0,1020,30,10,221,10,21220
2015-08-16,32,19,0.0,11.6,7,9,08:11 AM,08:57 PM,06:19 AM,08:00 PM,15,26,26,25,16,5,55,0.0,1019,32,10,217,9,21220
2015-08-17,32,21,0.0,11.6,7,16,09:07 AM,09:27 PM,06:20 AM,07:59 PM,17,28,28,26,19,13,58,0.0,1018,32,10,195,12,21220
2015-08-18,31,21,0.0,11.6,7,22,10:02 AM,09:57 PM,06:21 AM,07:57 PM,20,28,28,26,17,14,69,0.0,1016,31,10,178,10,21220
2015-08-19,31,22,0.0,11.6,6,29,10:57 AM,10:27 PM,06:22 AM,07:56 PM,20,29,29,26,23,25,71,8.1,1015,31,9,169,15,21220
2015-08-20,32,23,0.0,11.6,6,36,11:53 AM,11:00 PM,06:23 AM,07:55 PM,22,29,29,26,19,34,78,13.3,1013,32,9,169,13,21220
2015-08-21,29,20,0.0,10.4,6,43,12:49 PM,11:36 PM,06:24 AM,07:53 PM,16,25,25,24,22,35,62,2.0,1016,29,10,214,14,21220
2015-08-22,28,19,0.0,11.6,6,50,01:45 PM,No moonset,06:24 AM,07:52 PM,12,23,23,23,22,3,51,0.0,1018,28,10,57,13,21220
2015-08-23,28,17,0.0,11.6,6,56,02:41 PM,12:16 AM,06:25 AM,07:51 PM,14,23,23,22,11,12,62,0.0,1015,28,10,179,6,21220
2015-08-24,30,20,0.0,11.6,6,63,03:38 PM,01:01 AM,06:26 AM,07:49 PM,19,26,26,25,20,22,69,4.7,1011,30,9,178,13,21220
2015-08-25,29,20,0.0,11.6,7,70,04:31 PM,01:53 AM,06:27 AM,07:48 PM,13,24,24,23,16,15,56,1.2,1012,29,10,315,10,21220
2015-08-26,26,18,0.0,11.6,6,77,05:22 PM,02:51 AM,06:28 AM,07:46 PM,12,21,21,21,21,25,59,0.0,1016,26,10,331,12,21220
2015-08-27,26,17,0.0,11.6,6,83,06:10 PM,03:55 AM,06:29 AM,07:45 PM,13,22,22,21,17,13,62,0.0,1019,26,10,215,11,21220
2015-08-28,27,17,0.0,11.6,6,90,06:54 PM,05:03 AM,06:30 AM,07:43 PM,14,22,22,22,9,21,62,0.1,1021,27,10,132,5,21220
2015-08-29,30,18,0.0,11.6,7,97,07:36 PM,06:14 AM,06:31 AM,07:42 PM,16,25,25,24,19,20,63,0.0,1021,30,10,188,12,21220
2015-08-30,31,19,0.0,11.6,7,96,08:15 PM,07:27 AM,06:32 AM,07:40 PM,16,25,25,25,21,23,61,0.0,1018,31,10,199,13,21220
2015-08-31,32,23,0.0,11.6,6,90,08:55 PM,08:40 AM,06:33 AM,07:39 PM,17,28,28,27,15,31,56,0.2,1017,32,10,225,10,21220
2015-09-01,27,19,0.0,9.1,5,83,09:35 PM,09:52 AM,06:34 AM,07:37 PM,18,24,24,23,14,56,75,0.8,1018,27,9,153,9,21220
2015-09-02,33,21,0.0,11.6,7,76,10:15 PM,11:02 AM,06:35 AM,07:36 PM,17,28,28,27,8,9,57,0.0,1015,33,10,203,5,21220
2015-09-03,33,22,0.0,11.6,6,69,10:59 PM,12:10 PM,06:35 AM,07:34 PM,18,29,29,27,11,19,61,1.8,1011,33,10,185,6,21220
2015-09-04,28,21,0.0,10.3,6,62,11:46 PM,01:14 PM,06:36 AM,07:32 PM,17,26,26,25,16,35,65,1.6,1015,28,9,223,9,21220
2015-09-05,28,19,0.0,9.0,5,56,No moonrise,02:14 PM,06:37 AM,07:31 PM,18,25,25,23,16,54,74,2.5,1016,28,9,206,10,21220
2015-09-06,29,20,0.0,11.6,6,49,12:35 AM,03:09 PM,06:38 AM,07:29 PM,14,25,25,24,14,33,59,4.3,1019,29,9,154,9,21220
2015-09-07,24,18,0.0,11.6,6,42,01:27 AM,03:58 PM,06:39 AM,07:28 PM,18,24,24,22,13,2,79,0.0,1019,24,10,203,7,21220
2015-09-08,32,21,0.0,11.6,7,35,02:21 AM,04:41 PM,06:40 AM,07:26 PM,19,28,28,26,23,1,68,0.2,1016,32,10,199,15,21220
2015-09-09,33,23,0.0,11.6,7,29,03:17 AM,05:21 PM,06:41 AM,07:24 PM,20,30,30,27,20,20,69,2.6,1012,33,10,201,13,21220
2015-09-10,28,19,0.0,10.3,5,22,04:13 AM,05:56 PM,06:42 AM,07:23 PM,20,25,25,23,19,63,81,15.7,1008,28,9,195,12,21220
2015-09-11,28,18,0.0,11.6,6,15,05:10 AM,06:29 PM,06:43 AM,07:21 PM,13,22,22,22,18,17,61,0.0,1009,28,10,291,13,21220
2015-09-12,26,19,0.0,10.3,5,8,06:05 AM,07:00 PM,06:44 AM,07:20 PM,18,23,23,22,25,27,79,13.4,1007,26,9,193,15,21220
2015-09-13,22,15,0.0,11.6,5,1,07:01 AM,07:30 PM,06:45 AM,07:18 PM,11,18,18,18,28,19,68,0.0,1009,22,10,299,18,21220
2015-09-14,25,13,0.0,11.6,6,5,07:56 AM,07:59 PM,06:46 AM,07:16 PM,8,18,18,18,24,2,53,0.0,1020,25,10,280,16,21220
2015-09-15,29,16,0.0,11.6,6,12,08:51 AM,08:29 PM,06:46 AM,07:15 PM,11,21,21,22,13,0,52,0.0,1026,29,10,259,7,21220
2015-09-16,23,16,0.0,10.3,5,19,09:46 AM,09:01 PM,06:47 AM,07:13 PM,14,20,20,20,13,32,69,0.2,1022,23,10,154,8,21220
2015-09-17,22,14,0.0,9.0,4,26,10:41 AM,09:36 PM,06:48 AM,07:11 PM,14,18,19,18,16,58,79,1.5,1021,22,9,118,10,21220
2015-09-18,23,15,0.0,10.3,5,32,11:38 AM,10:14 PM,06:49 AM,07:10 PM,16,19,20,19,16,56,82,3.0,1018,23,9,152,10,21220
2015-09-19,23,15,0.0,8.9,4,39,12:33 PM,10:56 PM,06:50 AM,07:08 PM,14,18,19,18,16,45,79,1.2,1020,23,9,138,10,21220
2015-09-20,25,17,0.0,11.6,6,46,01:28 PM,11:44 PM,06:51 AM,07:06 PM,11,20,21,20,22,20,58,0.2,1018,25,9,57,13,21220
2015-09-21,24,15,0.0,11.6,5,53,02:20 PM,No moonset,06:52 AM,07:05 PM,9,19,19,19,25,33,55,0.0,1020,24,10,63,17,21220
2015-09-22,22,17,0.0,8.9,4,59,03:11 PM,12:37 AM,06:53 AM,07:03 PM,12,19,20,19,25,74,66,0.0,1023,22,10,48,16,21220
2015-09-23,26,15,0.0,11.6,6,66,03:59 PM,01:37 AM,06:54 AM,07:02 PM,10,19,20,19,20,1,60,0.0,1023,26,10,55,13,21220
2015-09-24,27,14,0.0,11.6,6,73,04:44 PM,02:41 AM,06:55 AM,07:00 PM,10,20,20,20,20,4,55,0.0,1024,27,10,67,13,21220
2015-09-25,24,17,0.0,11.6,5,80,05:26 PM,03:49 AM,06:56 AM,06:58 PM,13,20,20,20,29,29,65,0.0,1025,24,10,74,19,21220
2015-09-26,23,16,0.0,10.2,5,87,06:06 PM,05:00 AM,06:57 AM,06:57 PM,11,19,20,19,31,24,63,0.0,1027,23,10,66,22,21220
2015-09-27,23,15,0.0,7.4,5,93,06:46 PM,06:13 AM,06:58 AM,06:55 PM,14,19,19,19,27,72,74,0.0,1027,23,10,63,19,21220
2015-09-28,27,16,0.0,11.6,5,100,07:26 PM,07:26 AM,06:59 AM,06:53 PM,17,22,22,21,17,44,81,0.2,1021,27,10,84,11,21220
2015-09-29,28,19,0.0,8.7,5,93,08:07 PM,08:39 AM,07:00 AM,06:52 PM,20,24,24,23,21,67,84,14.0,1014,28,6,105,14,21220
2015-09-30,23,18,0.0,5.7,5,86,08:51 PM,09:51 AM,07:01 AM,06:50 PM,18,21,23,21,31,88,83,11.1,1008,23,9,211,22,21220
2015-10-01,15,14,0.0,5.7,3,80,09:38 PM,10:59 AM,07:02 AM,06:48 PM,11,14,15,14,33,96,77,3.2,1017,15,9,29,24,21220
2015-10-02,11,10,0.0,5.7,3,73,10:28 PM,12:03 PM,07:02 AM,06:47 PM,9,7,11,7,45,100,90,22.1,1019,11,7,38,32,21220
2015-10-03,14,10,0.0,5.7,3,66,11:21 PM,01:02 PM,07:03 AM,06:45 PM,10,9,12,9,46,99,89,16.4,1021,14,6,52,31,21220
2015-10-04,18,12,0.0,5.7,4,59,No moonrise,01:54 PM,07:04 AM,06:44 PM,10,13,14,13,36,73,76,0.1,1023,18,10,52,26,21220
2015-10-05,19,10,0.0,11.4,5,52,12:16 AM,02:40 PM,07:05 AM,06:42 PM,9,13,14,13,24,14,71,0.0,1020,19,10,39,15,21220
2015-10-06,23,10,0.0,11.4,5,46,01:12 AM,03:21 PM,07:06 AM,06:41 PM,10,16,17,16,12,12,66,0.0,1017,23,10,243,7,21220
2015-10-07,23,16,0.0,10.1,4,39,02:08 AM,03:58 PM,07:07 AM,06:39 PM,14,18,19,18,14,40,74,0.1,1016,23,10,248,8,21220
2015-10-08,23,15,0.0,11.3,6,32,03:04 AM,04:31 PM,07:08 AM,06:37 PM,13,18,19,18,15,20,74,0.1,1019,23,10,237,8,21220
2015-10-09,27,17,0.0,10.1,5,25,04:00 AM,05:03 PM,07:09 AM,06:36 PM,17,21,21,20,27,37,80,3.1,1014,27,10,231,17,21220
2015-10-10,19,11,0.0,11.2,4,19,04:55 AM,05:33 PM,07:10 AM,06:34 PM,7,13,14,13,21,13,63,0.0,1019,19,10,110,14,21220
2015-10-11,20,9,0.0,11.2,5,12,05:50 AM,06:02 PM,07:11 AM,06:33 PM,7,14,14,14,11,3,64,0.0,1015,20,10,235,6,21220
2015-10-12,22,11,0.0,11.2,5,5,06:45 AM,06:32 PM,07:12 AM,06:31 PM,9,16,16,16,18,1,66,0.0,1009,22,10,203,11,21220
2015-10-13,23,15,0.0,11.2,4,2,07:41 AM,07:03 PM,07:13 AM,06:30 PM,14,17,18,17,22,34,78,3.1,1003,23,10,238,13,21220
2015-10-14,19,13,0.0,11.1,5,8,08:36 AM,07:37 PM,07:14 AM,06:28 PM,9,15,15,15,22,31,67,0.5,1010,19,10,292,14,21220
2015-10-15,18,10,0.0,11.1,5,15,09:33 AM,08:14 PM,07:15 AM,06:27 PM,6,13,14,13,24,6,62,0.0,1016,18,10,274,14,21220
2015-10-16,18,11,0.0,11.1,4,22,10:28 AM,08:55 PM,07:16 AM,06:25 PM,5,12,14,12,28,11,56,0.0,1017,18,10,301,17,21220
2015-10-17,12,6,0.0,11.1,4,29,11:23 AM,09:40 PM,07:17 AM,06:24 PM,2,7,10,7,28,26,61,0.2,1022,12,10,309,18,21220
2015-10-18,10,3,0.0,10.1,2,36,12:15 PM,10:30 PM,07:19 AM,06:23 PM,-0,2,6,2,27,23,65,0.8,1027,10,10,320,17,21220
2015-10-19,12,2,0.0,11.0,3,42,01:06 PM,11:26 PM,07:20 AM,06:21 PM,-2,5,7,5,20,1,56,0.0,1031,12,10,224,12,21220
2015-10-20,20,7,0.0,11.0,5,49,01:53 PM,No moonset,07:21 AM,06:20 PM,5,11,13,11,27,10,58,0.0,1025,20,10,218,16,21220
2015-10-21,22,11,0.0,11.0,5,56,02:37 PM,12:26 AM,07:22 AM,06:18 PM,9,15,16,15,17,4,66,0.0,1025,22,10,187,9,21220
2015-10-22,24,12,0.0,10.9,5,63,03:19 PM,01:31 AM,07:23 AM,06:17 PM,8,17,18,17,21,20,57,0.0,1022,24,10,219,12,21220
2015-10-23,12,11,0.0,10.9,4,69,03:59 PM,02:38 AM,07:24 AM,06:16 PM,9,10,13,10,39,20,81,0.0,1023,12,10,79,24,21220
2015-10-24,18,11,0.0,8.5,3,76,04:37 PM,03:48 AM,07:25 AM,06:14 PM,9,13,14,13,24,56,76,0.9,1017,18,10,237,15,21220
2015-10-25,19,12,0.0,8.5,4,83,05:16 PM,04:59 AM,07:26 AM,06:13 PM,11,14,15,14,30,54,76,4.4,1021,19,7,278,19,21220
2015-10-26,15,8,0.0,10.1,3,90,05:57 PM,06:12 AM,07:27 AM,06:12 PM,3,9,11,9,20,48,60,0.0,1030,15,10,80,12,21220
2015-10-27,16,7,0.0,5.4,3,97,06:39 PM,07:24 AM,07:28 AM,06:11 PM,6,10,11,10,23,64,72,0.6,1031,16,8,69,15,21220
2015-10-28,22,13,0.0,5.4,4,97,07:25 PM,08:35 AM,07:29 AM,06:09 PM,16,17,18,17,43,92,91,26.9,1015,22,8,134,27,21220
2015-10-29,20,13,0.0,10.8,4,90,08:15 PM,09:44 AM,07:30 AM,06:08 PM,11,17,17,17,29,25,71,4.5,1005,20,10,256,18,21220
2015-10-30,14,8,0.0,10.8,4,83,09:08 PM,10:47 AM,07:31 AM,06:07 PM,4,8,11,8,27,2,64,0.0,1016,14,10,314,17,21220
2015-10-31,14,6,0.0,8.5,3,76,10:04 PM,11:45 AM,07:33 AM,06:06 PM,4,9,10,9,21,40,68,0.0,1022,14,10,153,13,21220
2015-11-01,18,13,0.0,10.7,4,70,11:02 PM,12:35 PM,07:34 AM,06:05 PM,11,13,15,13,27,48,81,2.4,1016,18,9,225,17,21220
2015-11-02,18,11,0.0,10.7,5,63,12:00 AM,01:19 PM,07:35 AM,06:03 PM,10,15,15,15,9,30,75,0.0,1019,18,10,183,5,21220
2015-11-03,22,11,0.0,10.7,5,56,No moonrise,01:58 PM,07:36 AM,06:02 PM,9,15,16,15,7,0,67,0.0,1023,22,10,275,4,21220
2015-11-04,21,12,0.0,10.6,5,49,12:57 AM,02:33 PM,07:37 AM,06:01 PM,10,16,16,16,10,4,66,0.0,1026,21,10,155,6,21220
2015-11-05,20,14,0.0,5.3,4,43,01:53 AM,03:05 PM,07:38 AM,06:00 PM,15,17,17,17,13,86,90,0.7,1023,20,9,178,8,21220
2015-11-06,23,17,0.0,7.1,5,36,02:48 AM,03:35 PM,07:39 AM,05:59 PM,17,20,20,20,27,64,87,2.8,1016,23,10,225,17,21220
2015-11-07,18,12,0.0,5.4,3,29,03:44 AM,04:04 PM,07:40 AM,05:58 PM,12,14,15,14,22,50,79,7.7,1018,18,9,304,13,21220
2015-11-08,16,7,0.0,8.7,4,22,04:39 AM,04:34 PM,07:41 AM,05:57 PM,3,9,10,9,19,3,59,0.0,1029,16,10,228,11,21220
2015-11-09,14,7,0.0,5.4,3,15,05:35 AM,05:05 PM,07:43 AM,05:56 PM,5,9,10,9,13,48,70,4.4,1029,14,10,142,8,21220
2015-11-10,16,13,0.0,3.8,3,9,06:30 AM,05:38 PM,07:44 AM,05:55 PM,13,13,14,13,30,100,94,15.9,1015,16,9,115,20,21220
2015-11-11,17,11,0.0,5.4,3,2,07:27 AM,06:13 PM,07:45 AM,05:54 PM,10,12,13,12,32,59,80,0.1,1013,17,10,314,21,21220
2015-11-12,18,10,0.0,5.4,4,5,08:23 AM,06:53 PM,07:46 AM,05:54 PM,10,13,14,13,26,44,79,0.2,1009,18,10,224,16,21220
2015-11-13,13,8,0.0,8.7,4,12,09:19 AM,07:38 PM,07:47 AM,05:53 PM,3,8,11,8,37,2,59,0.0,1010,13,10,281,23,21220
2015-11-14,10,6,0.0,8.7,3,18,10:13 AM,08:27 PM,07:48 AM,05:52 PM,-0,3,7,3,34,11,60,0.0,1022,10,10,302,22,21220
2015-11-15,15,5,0.0,8.7,4,25,11:05 AM,09:21 PM,07:49 AM,05:51 PM,3,8,10,8,28,2,65,0.0,1027,15,10,246,16,21220
2015-11-16,18,9,0.0,8.7,4,32,11:53 AM,10:19 PM,07:50 AM,05:50 PM,5,12,13,12,17,3,58,0.0,1025,18,10,283,9,21220
2015-11-17,14,9,0.0,7.0,3,39,12:37 PM,11:21 PM,07:51 AM,05:50 PM,6,9,11,9,28,39,71,0.0,1030,14,10,80,18,21220
2015-11-18,16,8,0.0,3.7,3,46,01:18 PM,No moonset,07:53 AM,05:49 PM,10,11,13,11,28,65,84,0.5,1028,16,9,103,17,21220
2015-11-19,17,15,0.0,3.7,4,52,01:57 PM,12:25 AM,07:54 AM,05:48 PM,15,16,16,16,28,86,93,25.1,1018,17,8,175,17,21220
2015-11-20,10,7,0.0,8.7,3,59,02:34 PM,01:32 AM,07:55 AM,05:48 PM,1,6,9,6,31,2,58,0.2,1022,10,10,329,19,21220
2015-11-21,11,5,0.0,7.0,2,66,03:11 PM,02:40 AM,07:56 AM,05:47 PM,2,6,9,6,25,36,64,0.0,1021,11,10,127,16,21220
2015-11-22,9,4,0.0,5.4,2,73,03:49 PM,03:50 AM,07:57 AM,05:47 PM,0,3,7,3,37,50,61,0.0,1015,9,10,310,25,21220
2015-11-23,5,0,0.0,8.7,2,79,04:29 PM,05:00 AM,07:58 AM,05:46 PM,-7,-3,2,-3,28,8,52,0.0,1021,5,10,316,19,21220
2015-11-24,10,1,0.0,8.7,3,86,05:13 PM,06:11 AM,07:59 AM,05:46 PM,-3,2,5,2,19,43,55,0.0,1029,10,10,200,11,21220
