date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-06-11,33,19,0.0,14.5,7,38,02:19 AM,03:20 PM,05:42 AM,08:32 PM,18,27,27,26,17,5,64,0.0,1013,33,10,201,10,20735
2015-06-12,33,23,0.0,14.5,7,31,02:57 AM,04:26 PM,05:42 AM,08:33 PM,21,30,30,27,23,10,69,0.0,1013,33,10,216,14,20735
2015-06-13,32,22,0.0,14.5,7,25,03:38 AM,05:33 PM,05:42 AM,08:33 PM,22,30,30,27,16,13,75,3.2,1015,32,10,208,10,20735
2015-06-14,31,23,0.0,14.5,6,18,04:20 AM,06:37 PM,05:42 AM,08:34 PM,23,30,30,27,8,18,80,7.4,1017,31,9,137,5,20735
2015-06-15,31,24,0.0,14.5,6,11,05:08 AM,07:38 PM,05:42 AM,08:34 PM,22,30,30,27,18,30,78,5.8,1015,31,10,240,11,20735
2015-06-16,33,24,0.0,14.5,7,4,05:59 AM,08:33 PM,05:42 AM,08:34 PM,22,30,30,28,24,21,72,0.2,1014,33,10,271,14,20735
2015-06-17,24,21,0.0,10.4,5,3,06:53 AM,09:24 PM,05:43 AM,08:35 PM,20,25,25,23,17,49,81,0.1,1018,24,10,137,11,20735
2015-06-18,31,21,0.0,14.5,6,9,07:50 AM,10:08 PM,05:43 AM,08:35 PM,22,28,28,26,12,41,80,12.8,1015,31,9,223,8,20735
2015-06-19,30,22,0.0,14.5,6,16,08:47 AM,10:47 PM,05:43 AM,08:35 PM,20,28,28,26,19,38,72,3.4,1015,30,10,280,12,20735
2015-06-20,31,22,0.0,13.5,6,23,09:44 AM,11:23 PM,05:43 AM,08:36 PM,21,29,29,26,19,41,76,11.5,1014,31,9,146,11,20735
2015-06-21,33,21,0.0,14.5,6,30,10:41 AM,11:55 PM,05:43 AM,08:36 PM,21,29,29,27,23,28,71,8.9,1010,33,10,265,16,20735
2015-06-22,32,23,0.0,14.5,7,36,11:37 AM,No moonset,05:43 AM,08:36 PM,20,30,30,28,17,8,65,0.0,1015,32,10,273,10,20735
2015-06-23,35,24,0.0,14.5,7,43,12:31 PM,12:25 AM,05:44 AM,08:36 PM,22,32,32,29,22,17,68,7.6,1013,35,9,242,14,20735
2015-06-24,29,18,0.0,14.5,7,50,01:27 PM,12:55 AM,05:44 AM,08:36 PM,17,25,25,24,14,1,65,3.1,1017,29,10,287,10,20735
2015-06-25,30,20,0.0,13.5,6,57,02:22 PM,01:26 AM,05:44 AM,08:36 PM,17,25,25,24,12,35,65,17.2,1017,30,9,211,7,20735
2015-06-26,27,19,0.0,14.5,6,63,03:19 PM,01:57 AM,05:45 AM,08:36 PM,19,24,24,23,15,43,80,13.1,1014,27,9,142,10,20735
2015-06-27,25,20,0.0,10.4,5,70,04:16 PM,02:30 AM,05:45 AM,08:36 PM,20,23,23,22,27,79,89,25.3,1012,25,8,108,17,20735
2015-06-28,26,18,0.0,12.4,5,77,05:15 PM,03:07 AM,05:45 AM,08:36 PM,17,23,23,22,20,43,73,3.2,1007,26,10,275,14,20735
2015-06-29,27,17,0.0,14.5,6,84,06:13 PM,03:48 AM,05:46 AM,08:36 PM,14,22,22,22,18,8,64,0.0,1014,27,10,219,11,20735
2015-06-30,30,20,0.0,14.5,6,91,07:12 PM,04:35 AM,05:46 AM,08:36 PM,20,26,26,25,23,24,74,5.1,1011,30,10,184,14,20735
2015-07-01,30,20,0.0,14.5,7,97,08:07 PM,05:29 AM,05:47 AM,08:36 PM,18,27,27,25,16,27,69,0.7,1010,30,10,252,10,20735
2015-07-02,26,19,0.0,13.5,5,96,08:58 PM,06:28 AM,05:47 AM,08:36 PM,18,24,24,23,9,39,78,2.9,1012,26,10,88,6,20735
2015-07-03,27,18,0.0,13.5,5,89,09:46 PM,07:32 AM,05:48 AM,08:36 PM,18,24,24,23,13,27,74,0.6,1014,27,9,185,8,20735
2015-07-04,26,21,0.0,12.4,5,82,10:28 PM,08:39 AM,05:48 AM,08:36 PM,20,26,26,23,9,53,84,0.6,1013,26,9,83,6,20735
2015-07-05,28,20,0.0,14.5,6,76,11:08 PM,09:48 AM,05:49 AM,08:36 PM,20,26,26,24,13,28,77,0.2,1019,28,10,131,8,20735
2015-07-06,29,22,0.0,14.5,6,69,11:46 PM,10:56 AM,05:49 AM,08:35 PM,22,28,28,25,18,45,82,10.7,1018,29,9,153,11,20735
2015-07-07,32,21,0.0,14.5,7,62,No moonrise,12:05 PM,05:50 AM,08:35 PM,20,28,28,26,17,16,69,1.3,1016,32,9,224,11,20735
2015-07-08,30,23,0.0,14.5,6,55,12:22 AM,01:12 PM,05:50 AM,08:35 PM,20,29,29,26,21,38,71,7.5,1015,30,10,239,13,20735
2015-07-09,33,23,0.0,13.5,6,48,01:00 AM,02:18 PM,05:51 AM,08:35 PM,21,30,30,28,20,43,71,2.4,1014,33,10,254,13,20735
2015-07-10,29,23,0.0,14.5,7,42,01:39 AM,03:24 PM,05:52 AM,08:34 PM,19,27,27,26,16,34,66,0.4,1015,29,10,285,11,20735
2015-07-11,29,22,0.0,13.5,6,35,02:19 AM,04:27 PM,05:52 AM,08:34 PM,21,28,28,25,10,30,76,18.4,1018,29,9,101,7,20735
2015-07-12,30,20,0.0,14.5,7,28,03:04 AM,05:28 PM,05:53 AM,08:33 PM,17,26,26,25,8,18,62,0.0,1016,30,10,230,5,20735
2015-07-13,27,21,0.0,13.4,6,21,03:53 AM,06:25 PM,05:54 AM,08:33 PM,18,26,26,24,13,35,71,4.4,1011,27,9,195,8,20735
2015-07-14,31,21,0.0,14.5,6,15,04:44 AM,07:17 PM,05:54 AM,08:32 PM,21,28,28,26,14,15,75,5.6,1003,31,9,209,9,20735
2015-07-15,27,22,0.0,12.4,6,8,05:40 AM,08:03 PM,05:55 AM,08:32 PM,20,26,26,24,21,40,77,2.9,1005,27,10,238,14,20735
2015-07-16,28,16,0.0,14.5,6,1,06:36 AM,08:45 PM,05:56 AM,08:31 PM,15,23,23,22,17,7,63,0.0,1016,28,10,108,11,20735
2015-07-17,28,19,0.0,14.5,7,6,07:34 AM,09:22 PM,05:56 AM,08:31 PM,19,26,26,24,18,23,74,0.0,1017,28,10,173,12,20735
2015-07-18,33,22,0.0,13.4,6,12,08:30 AM,09:56 PM,05:57 AM,08:30 PM,22,30,30,27,18,27,76,0.5,1014,33,10,208,12,20735
2015-07-19,34,24,0.0,14.5,7,19,09:27 AM,10:27 PM,05:58 AM,08:29 PM,22,32,32,29,13,11,67,0.7,1011,34,10,233,8,20735
2015-07-20,35,25,0.0,14.5,7,26,10:22 AM,10:57 PM,05:59 AM,08:29 PM,22,33,33,30,16,21,64,4.8,1007,35,10,261,9,20735
2015-07-21,31,25,0.0,14.5,6,33,11:17 AM,11:27 PM,05:59 AM,08:28 PM,22,30,30,28,14,20,70,6.1,1005,31,10,302,8,20735
2015-07-22,29,19,0.0,14.3,7,40,12:12 PM,11:57 PM,06:00 AM,08:27 PM,15,25,25,24,19,7,58,0.4,1010,29,10,314,12,20735
2015-07-23,29,20,0.0,11.6,7,46,01:07 PM,No moonset,06:01 AM,08:27 PM,13,25,25,24,12,12,51,0.0,1014,29,10,295,8,20735
2015-07-24,29,20,0.0,11.6,7,53,02:04 PM,12:29 AM,06:02 AM,08:26 PM,14,25,25,24,12,10,53,0.0,1014,29,10,144,8,20735
2015-07-25,30,19,0.0,11.6,7,60,03:01 PM,01:04 AM,06:03 AM,08:25 PM,16,26,26,25,16,28,57,0.0,1015,30,10,184,10,20735
2015-07-26,32,20,0.0,11.6,6,67,03:59 PM,01:42 AM,06:03 AM,08:24 PM,17,27,27,26,23,29,62,3.0,1015,32,10,192,14,20735
2015-07-27,32,22,0.0,11.6,6,73,04:56 PM,02:25 AM,06:04 AM,08:23 PM,21,29,29,26,13,27,74,11.4,1015,32,9,189,8,20735
2015-07-28,31,22,0.0,11.6,6,80,05:53 PM,03:16 AM,06:05 AM,08:22 PM,22,30,30,27,10,14,76,4.8,1015,31,10,195,7,20735
2015-07-29,31,23,0.0,11.6,6,87,06:46 PM,04:11 AM,06:06 AM,08:21 PM,22,30,30,27,15,22,78,13.4,1015,31,9,201,9,20735
2015-07-30,33,23,0.0,11.6,6,94,07:36 PM,05:14 AM,06:07 AM,08:20 PM,23,31,31,27,18,28,76,9.7,1012,33,9,231,12,20735
2015-07-31,32,20,0.0,11.6,7,100,08:22 PM,06:20 AM,06:08 AM,08:20 PM,16,27,27,27,16,7,54,0.0,1012,32,10,294,10,20735
2015-08-01,31,22,0.0,11.6,7,93,09:05 PM,07:30 AM,06:09 AM,08:18 PM,16,28,28,26,19,21,55,0.0,1011,31,10,279,11,20735
2015-08-02,31,21,0.0,11.6,7,86,09:45 PM,08:41 AM,06:09 AM,08:17 PM,15,27,27,26,13,10,52,0.0,1013,31,10,273,8,20735
2015-08-03,33,20,0.0,11.6,7,79,10:23 PM,09:52 AM,06:10 AM,08:16 PM,15,27,27,27,23,9,51,0.0,1011,33,10,215,15,20735
2015-08-04,33,22,0.0,11.6,6,72,11:01 PM,11:01 AM,06:11 AM,08:15 PM,18,28,28,27,17,17,62,5.3,1012,33,9,222,10,20735
2015-08-05,32,21,0.0,11.6,7,66,11:40 PM,12:10 PM,06:12 AM,08:14 PM,14,27,27,26,17,9,50,3.2,1014,32,10,266,10,20735
2015-08-06,30,21,0.0,9.3,6,59,No moonrise,01:17 PM,06:13 AM,08:13 PM,16,25,25,24,15,34,63,5.1,1014,30,9,45,10,20735
2015-08-07,27,21,0.0,10.4,5,52,12:20 AM,02:21 PM,06:14 AM,08:12 PM,19,24,24,23,20,56,77,6.6,1011,27,8,68,14,20735
2015-08-08,28,21,0.0,11.6,7,45,01:04 AM,03:23 PM,06:15 AM,08:11 PM,16,25,25,24,20,28,62,0.3,1014,28,10,73,13,20735
2015-08-09,30,20,0.0,8.1,6,39,01:51 AM,04:20 PM,06:16 AM,08:10 PM,17,26,26,25,13,54,64,1.4,1015,30,10,195,8,20735
2015-08-10,26,21,0.0,7.0,5,32,02:41 AM,05:13 PM,06:17 AM,08:09 PM,19,25,25,23,22,92,79,4.4,1015,26,7,171,15,20735
2015-08-11,30,22,0.0,11.6,6,25,03:34 AM,06:00 PM,06:17 AM,08:07 PM,21,27,27,25,22,47,79,24.6,1009,30,8,239,14,20735
2015-08-12,28,20,0.0,11.6,7,18,04:29 AM,06:43 PM,06:18 AM,08:06 PM,16,24,24,23,20,16,66,2.7,1013,28,10,313,13,20735
2015-08-13,28,18,0.0,10.4,5,11,05:26 AM,07:22 PM,06:19 AM,08:05 PM,13,23,23,23,12,26,56,0.0,1018,28,10,330,8,20735
2015-08-14,32,19,0.0,11.6,7,5,06:22 AM,07:56 PM,06:20 AM,08:04 PM,14,26,26,25,9,4,51,0.0,1021,32,10,220,6,20735
2015-08-15,31,19,0.0,11.6,7,2,07:18 AM,08:28 PM,06:21 AM,08:02 PM,14,26,26,25,16,4,53,0.0,1020,31,10,204,10,20735
2015-08-16,34,19,0.0,11.6,7,9,08:14 AM,08:59 PM,06:22 AM,08:01 PM,16,27,27,26,15,11,56,0.0,1020,34,10,200,9,20735
2015-08-17,34,21,0.0,11.6,7,16,09:09 AM,09:29 PM,06:23 AM,08:00 PM,17,28,28,27,17,9,57,0.0,1018,34,10,189,10,20735
2015-08-18,32,23,0.0,11.6,6,22,10:04 AM,09:59 PM,06:24 AM,07:58 PM,20,29,29,27,14,14,70,0.6,1016,32,10,173,9,20735
2015-08-19,31,22,0.0,11.6,6,29,10:59 AM,10:30 PM,06:25 AM,07:57 PM,21,28,28,26,21,29,74,4.3,1014,31,10,171,14,20735
2015-08-20,32,23,0.0,11.6,6,36,11:54 AM,11:03 PM,06:25 AM,07:56 PM,22,30,30,27,15,33,78,12.0,1013,32,9,188,10,20735
2015-08-21,29,21,0.0,10.4,6,43,12:50 PM,11:39 PM,06:26 AM,07:54 PM,16,26,26,24,19,29,61,2.5,1016,29,10,216,13,20735
2015-08-22,29,19,0.0,11.6,7,50,01:46 PM,No moonset,06:27 AM,07:53 PM,12,24,24,24,17,1,51,0.0,1018,29,10,32,11,20735
2015-08-23,30,19,0.0,11.6,7,56,02:42 PM,12:19 AM,06:28 AM,07:52 PM,15,24,24,24,11,7,60,0.0,1015,30,10,173,6,20735
2015-08-24,32,21,0.0,11.6,6,63,03:38 PM,01:05 AM,06:29 AM,07:50 PM,19,27,27,25,18,35,68,9.3,1011,32,9,187,11,20735
2015-08-25,30,20,0.0,11.6,7,70,04:32 PM,01:57 AM,06:30 AM,07:49 PM,15,25,25,24,14,17,59,0.2,1012,30,10,278,9,20735
2015-08-26,27,18,0.0,10.3,5,77,05:23 PM,02:55 AM,06:31 AM,07:47 PM,13,22,22,22,19,25,58,0.0,1016,27,10,286,11,20735
2015-08-27,27,17,0.0,11.6,6,83,06:11 PM,03:58 AM,06:32 AM,07:46 PM,13,22,22,22,14,20,60,0.0,1019,27,10,226,9,20735
2015-08-28,27,18,0.0,11.6,6,90,06:55 PM,05:06 AM,06:33 AM,07:44 PM,14,23,23,23,11,24,60,0.0,1021,27,10,96,6,20735
2015-08-29,30,20,0.0,11.6,7,97,07:38 PM,06:17 AM,06:34 AM,07:43 PM,15,25,25,24,19,37,57,0.0,1021,30,10,189,12,20735
2015-08-30,31,19,0.0,11.6,7,96,08:17 PM,07:30 AM,06:34 AM,07:42 PM,16,26,26,25,18,40,60,0.0,1019,31,10,206,11,20735
2015-08-31,32,23,0.0,11.6,7,90,08:57 PM,08:42 AM,06:35 AM,07:40 PM,16,28,28,27,17,28,53,0.0,1018,32,10,220,12,20735
2015-09-01,28,20,0.0,9.1,5,83,09:37 PM,09:53 AM,06:36 AM,07:39 PM,19,26,26,24,13,53,73,2.1,1018,28,9,174,8,20735
2015-09-02,34,22,0.0,11.6,8,76,10:18 PM,11:03 AM,06:37 AM,07:37 PM,19,30,30,28,7,18,60,0.0,1015,34,10,280,4,20735
2015-09-03,34,23,0.0,11.6,7,69,11:02 PM,12:11 PM,06:38 AM,07:35 PM,19,30,30,28,11,18,62,1.1,1012,34,10,177,6,20735
2015-09-04,28,21,0.0,9.0,6,62,11:49 PM,01:15 PM,06:39 AM,07:34 PM,18,28,28,26,15,40,64,1.9,1015,28,9,206,9,20735
2015-09-05,28,20,0.0,7.7,6,56,No moonrise,02:14 PM,06:40 AM,07:32 PM,19,27,27,25,14,62,73,2.0,1016,28,9,210,9,20735
2015-09-06,30,20,0.0,11.6,6,49,12:38 AM,03:09 PM,06:41 AM,07:31 PM,15,26,26,25,12,29,57,3.2,1019,30,10,132,8,20735
2015-09-07,25,19,0.0,11.6,6,42,01:31 AM,03:58 PM,06:42 AM,07:29 PM,18,25,25,23,14,4,72,0.0,1019,25,10,223,8,20735
2015-09-08,33,22,0.0,11.6,7,35,02:25 AM,04:42 PM,06:43 AM,07:28 PM,19,29,29,27,20,4,66,0.3,1016,33,10,196,13,20735
2015-09-09,34,23,0.0,11.6,6,29,03:21 AM,05:22 PM,06:43 AM,07:26 PM,21,30,30,28,18,25,70,3.7,1012,34,10,206,11,20735
2015-09-10,30,20,0.0,11.6,6,22,04:16 AM,05:58 PM,06:44 AM,07:24 PM,20,26,26,25,16,47,79,24.4,1008,30,8,262,10,20735
2015-09-11,32,19,0.0,11.6,7,15,05:12 AM,06:30 PM,06:45 AM,07:23 PM,15,24,24,24,16,11,61,0.0,1009,32,10,288,11,20735
2015-09-12,26,19,0.0,10.3,5,8,06:08 AM,07:02 PM,06:46 AM,07:21 PM,18,23,23,22,19,27,78,15.1,1007,26,9,206,12,20735
2015-09-13,22,15,0.0,11.6,4,1,07:03 AM,07:32 PM,06:47 AM,07:20 PM,12,18,18,18,26,25,69,0.5,1010,22,10,301,17,20735
2015-09-14,25,13,0.0,11.6,6,5,07:58 AM,08:01 PM,06:48 AM,07:18 PM,8,18,19,18,22,1,54,0.0,1021,25,10,268,14,20735
2015-09-15,31,17,0.0,11.6,7,12,08:52 AM,08:32 PM,06:49 AM,07:16 PM,12,24,24,23,11,0,52,0.0,1026,31,10,210,6,20735
2015-09-16,24,17,0.0,10.3,5,19,09:48 AM,09:04 PM,06:50 AM,07:15 PM,15,21,22,21,14,31,66,0.2,1022,24,10,158,8,20735
2015-09-17,23,15,0.0,9.0,5,26,10:43 AM,09:39 PM,06:51 AM,07:13 PM,15,19,20,19,15,57,78,1.9,1020,23,10,124,10,20735
2015-09-18,24,16,0.0,9.0,5,32,11:39 AM,10:17 PM,06:51 AM,07:12 PM,17,20,21,20,15,61,81,2.6,1018,24,9,140,10,20735
2015-09-19,24,16,0.0,8.9,5,39,12:33 PM,11:00 PM,06:52 AM,07:10 PM,15,20,21,20,15,52,77,1.9,1020,24,9,144,10,20735
2015-09-20,25,18,0.0,11.6,5,46,01:28 PM,11:48 PM,06:53 AM,07:08 PM,12,22,22,21,19,39,58,0.0,1018,25,10,58,12,20735
2015-09-21,23,17,0.0,7.6,5,53,02:21 PM,No moonset,06:54 AM,07:07 PM,12,19,20,19,24,50,63,1.2,1020,23,8,59,16,20735
2015-09-22,22,17,0.0,7.6,5,59,03:12 PM,12:41 AM,06:55 AM,07:05 PM,14,19,20,19,24,74,72,0.3,1022,22,9,39,15,20735
2015-09-23,25,16,0.0,11.6,6,66,04:00 PM,01:40 AM,06:56 AM,07:04 PM,11,20,20,20,22,8,62,0.0,1023,25,10,49,14,20735
2015-09-24,26,16,0.0,11.6,6,73,04:45 PM,02:44 AM,06:57 AM,07:02 PM,11,20,20,20,21,8,57,0.0,1024,26,10,62,13,20735
2015-09-25,23,18,0.0,7.6,5,80,05:28 PM,03:52 AM,06:58 AM,07:00 PM,15,20,21,20,29,59,71,0.7,1025,23,8,71,18,20735
2015-09-26,21,18,0.0,11.6,4,87,06:08 PM,05:03 AM,06:59 AM,06:59 PM,13,19,20,19,32,62,66,2.7,1027,21,7,64,21,20735
2015-09-27,23,17,0.0,8.7,5,93,06:48 PM,06:15 AM,07:00 AM,06:57 PM,15,20,21,20,28,69,74,0.0,1026,23,10,63,19,20735
2015-09-28,28,18,0.0,11.5,5,100,07:29 PM,07:28 AM,07:01 AM,06:55 PM,18,23,23,22,17,46,81,0.1,1021,28,10,81,11,20735
2015-09-29,29,21,0.0,10.1,6,93,08:10 PM,08:41 AM,07:01 AM,06:54 PM,21,27,27,24,23,58,84,26.2,1014,29,6,111,15,20735
2015-09-30,24,19,0.0,5.8,5,86,08:54 PM,09:52 AM,07:02 AM,06:52 PM,19,24,24,22,26,96,86,26.8,1008,24,7,209,18,20735
2015-10-01,16,14,0.0,5.7,4,80,09:42 PM,11:00 AM,07:03 AM,06:51 PM,12,14,15,14,34,100,80,4.1,1016,16,5,26,24,20735
2015-10-02,12,11,0.0,5.7,3,73,10:31 PM,12:04 PM,07:04 AM,06:49 PM,10,8,12,8,45,100,92,67.4,1018,12,6,35,31,20735
2015-10-03,15,11,0.0,5.7,3,66,11:25 PM,01:02 PM,07:05 AM,06:48 PM,12,11,13,11,50,99,91,28.3,1019,15,4,48,33,20735
2015-10-04,18,14,0.0,5.7,4,59,No moonrise,01:55 PM,07:06 AM,06:46 PM,11,14,15,14,39,97,79,1.1,1022,18,7,47,27,20735
2015-10-05,18,12,0.0,11.4,4,52,12:19 AM,02:41 PM,07:07 AM,06:44 PM,9,14,15,14,23,30,72,0.0,1020,18,10,37,16,20735
2015-10-06,23,11,0.0,11.4,5,46,01:15 AM,03:22 PM,07:08 AM,06:43 PM,11,17,18,17,11,7,66,0.0,1017,23,10,246,7,20735
2015-10-07,23,17,0.0,10.1,5,39,02:11 AM,03:59 PM,07:09 AM,06:41 PM,14,19,20,19,13,36,73,0.1,1016,23,10,240,7,20735
2015-10-08,24,16,0.0,11.3,6,32,03:07 AM,04:33 PM,07:10 AM,06:40 PM,14,19,19,19,13,27,76,0.0,1019,24,10,250,7,20735
2015-10-09,27,17,0.0,11.3,5,25,04:02 AM,05:04 PM,07:11 AM,06:38 PM,17,21,21,21,25,32,80,5.5,1014,27,9,235,16,20735
2015-10-10,18,12,0.0,11.3,5,19,04:57 AM,05:35 PM,07:12 AM,06:37 PM,8,15,15,15,19,7,65,1.5,1019,18,10,143,13,20735
2015-10-11,22,12,0.0,11.2,5,12,05:52 AM,06:04 PM,07:13 AM,06:35 PM,9,16,16,16,8,1,64,0.0,1015,22,10,224,5,20735
2015-10-12,23,12,0.0,11.2,5,5,06:47 AM,06:34 PM,07:14 AM,06:34 PM,10,17,17,17,17,1,66,0.0,1009,23,10,196,10,20735
2015-10-13,24,15,0.0,11.2,5,2,07:43 AM,07:06 PM,07:15 AM,06:32 PM,14,19,19,19,21,36,76,1.7,1003,24,9,242,13,20735
2015-10-14,19,13,0.0,10.1,4,8,08:38 AM,07:40 PM,07:16 AM,06:31 PM,10,15,16,15,18,29,69,0.6,1010,19,10,301,11,20735
2015-10-15,19,11,0.0,11.1,5,15,09:34 AM,08:17 PM,07:17 AM,06:29 PM,8,14,15,14,20,7,65,0.0,1016,19,10,270,12,20735
2015-10-16,18,11,0.0,11.1,4,22,10:29 AM,08:58 PM,07:18 AM,06:28 PM,5,12,13,12,24,9,59,0.0,1017,18,10,298,14,20735
2015-10-17,13,6,0.0,8.6,3,29,11:24 AM,09:44 PM,07:19 AM,06:27 PM,2,7,10,7,25,32,60,0.1,1022,13,10,304,16,20735
2015-10-18,10,3,0.0,10.1,2,36,12:16 PM,10:34 PM,07:20 AM,06:25 PM,-1,3,6,3,25,24,60,0.2,1027,10,10,315,16,20735
2015-10-19,14,3,0.0,11.0,4,42,01:07 PM,11:30 PM,07:21 AM,06:24 PM,0,6,8,6,16,0,59,0.0,1031,14,10,261,10,20735
2015-10-20,20,6,0.0,11.0,4,49,01:54 PM,No moonset,07:22 AM,06:22 PM,5,11,12,11,22,10,61,0.0,1026,20,10,208,13,20735
2015-10-21,25,11,0.0,11.0,5,56,02:38 PM,12:29 AM,07:23 AM,06:21 PM,9,16,17,16,14,3,65,0.0,1026,25,10,183,8,20735
2015-10-22,24,12,0.0,11.0,5,63,03:21 PM,01:34 AM,07:24 AM,06:20 PM,8,17,18,17,17,17,55,0.0,1022,24,10,217,10,20735
2015-10-23,13,13,0.0,10.9,4,69,04:00 PM,02:41 AM,07:25 AM,06:18 PM,10,12,14,12,32,16,80,0.4,1023,13,10,80,19,20735
2015-10-24,18,11,0.0,8.5,4,76,04:39 PM,03:50 AM,07:26 AM,06:17 PM,10,13,15,13,22,56,75,1.0,1017,18,9,237,14,20735
2015-10-25,20,12,0.0,8.5,4,83,05:19 PM,05:01 AM,07:27 AM,06:16 PM,11,14,15,14,27,63,77,1.0,1021,20,9,274,17,20735
2015-10-26,16,9,0.0,10.1,3,90,05:59 PM,06:13 AM,07:28 AM,06:15 PM,4,10,12,10,20,28,61,0.0,1030,16,10,43,13,20735
2015-10-27,15,8,0.0,5.4,3,97,06:42 PM,07:26 AM,07:29 AM,06:13 PM,7,10,12,10,21,67,76,1.2,1031,15,7,66,13,20735
2015-10-28,21,15,0.0,5.4,4,97,07:29 PM,08:37 AM,07:30 AM,06:12 PM,17,18,19,18,39,87,92,28.4,1014,21,8,139,24,20735
2015-10-29,21,14,0.0,10.8,4,90,08:18 PM,09:45 AM,07:31 AM,06:11 PM,13,18,18,18,25,22,73,5.1,1006,21,10,253,16,20735
2015-10-30,15,9,0.0,10.8,4,83,09:12 PM,10:48 AM,07:32 AM,06:10 PM,5,9,11,9,22,4,64,0.0,1016,15,10,319,15,20735
2015-10-31,15,7,0.0,10.8,4,76,10:08 PM,11:46 AM,07:34 AM,06:09 PM,5,9,11,9,18,30,69,0.0,1021,15,10,196,11,20735
2015-11-01,18,12,0.0,10.7,4,70,11:05 PM,12:36 PM,07:35 AM,06:07 PM,12,13,14,13,24,40,84,1.2,1016,18,8,221,15,20735
2015-11-02,18,13,0.0,10.7,5,63,No moonrise,01:20 PM,07:36 AM,06:06 PM,11,15,15,15,7,41,78,0.0,1019,18,10,151,4,20735
2015-11-03,24,12,0.0,10.7,5,56,12:03 AM,01:59 PM,07:37 AM,06:05 PM,11,17,18,17,6,0,69,0.0,1023,24,10,138,3,20735
2015-11-04,21,13,0.0,10.7,5,49,01:00 AM,02:34 PM,07:38 AM,06:04 PM,10,17,18,17,8,12,65,0.0,1026,21,10,169,5,20735
2015-11-05,22,15,0.0,6.9,4,43,01:56 AM,03:07 PM,07:39 AM,06:03 PM,16,18,19,18,12,75,89,0.8,1023,22,9,184,8,20735
2015-11-06,24,16,0.0,10.6,5,36,02:51 AM,03:37 PM,07:40 AM,06:02 PM,18,20,21,20,27,57,86,1.8,1017,24,10,221,17,20735
2015-11-07,19,12,0.0,6.9,4,29,03:46 AM,04:07 PM,07:41 AM,06:01 PM,13,15,16,15,18,51,84,4.3,1019,19,10,305,11,20735
2015-11-08,17,7,0.0,10.6,4,22,04:41 AM,04:36 PM,07:42 AM,06:00 PM,4,10,11,10,17,10,61,0.0,1029,17,10,188,11,20735
2015-11-09,13,7,0.0,5.4,3,15,05:36 AM,05:08 PM,07:43 AM,05:59 PM,6,9,11,9,14,53,74,8.9,1029,13,8,103,9,20735
2015-11-10,16,12,0.0,3.8,3,9,06:31 AM,05:41 PM,07:44 AM,05:59 PM,13,13,14,13,30,93,94,21.7,1014,16,8,185,19,20735
2015-11-11,17,10,0.0,8.7,4,2,07:28 AM,06:17 PM,07:46 AM,05:58 PM,9,11,13,11,27,33,79,0.1,1013,17,10,311,18,20735
2015-11-12,19,11,0.0,7.1,4,5,08:24 AM,06:57 PM,07:47 AM,05:57 PM,11,14,14,14,24,34,78,0.4,1009,19,10,183,15,20735
2015-11-13,14,9,0.0,8.7,4,12,09:20 AM,07:41 PM,07:48 AM,05:56 PM,4,9,11,9,30,2,61,0.0,1011,14,10,280,19,20735
2015-11-14,10,5,0.0,8.7,3,18,10:14 AM,08:30 PM,07:49 AM,05:55 PM,1,4,8,4,28,14,62,0.0,1023,10,10,298,19,20735
2015-11-15,15,6,0.0,8.7,4,25,11:05 AM,09:25 PM,07:50 AM,05:54 PM,4,9,10,9,20,0,68,0.0,1027,15,10,238,12,20735
2015-11-16,20,10,0.0,8.7,5,32,11:53 AM,10:22 PM,07:51 AM,05:54 PM,5,13,13,13,14,7,59,0.0,1025,20,10,263,8,20735
2015-11-17,16,10,0.0,5.4,3,39,12:38 PM,11:25 PM,07:52 AM,05:53 PM,7,10,12,10,26,37,73,0.0,1029,16,10,112,16,20735
2015-11-18,17,10,0.0,3.7,4,46,01:20 PM,No moonset,07:53 AM,05:52 PM,11,13,14,13,28,68,82,0.3,1027,17,9,117,17,20735
2015-11-19,18,16,0.0,3.7,4,52,01:59 PM,12:28 AM,07:54 AM,05:52 PM,16,17,17,17,28,89,92,25.1,1018,18,8,181,17,20735
2015-11-20,12,8,0.0,8.7,3,59,02:36 PM,01:35 AM,07:55 AM,05:51 PM,2,8,10,8,25,2,60,0.9,1022,12,10,330,16,20735
2015-11-21,11,6,0.0,5.4,2,66,03:14 PM,02:42 AM,07:56 AM,05:51 PM,3,6,9,6,20,33,70,0.2,1021,11,10,131,12,20735
2015-11-22,8,4,0.0,5.4,2,73,03:52 PM,03:52 AM,07:57 AM,05:50 PM,0,3,7,3,34,41,64,0.0,1016,8,10,312,22,20735
2015-11-23,4,-0,0.0,8.7,2,79,04:32 PM,05:02 AM,07:58 AM,05:49 PM,-6,-2,2,-2,24,9,54,0.0,1022,4,10,306,17,20735
2015-11-24,11,0,0.0,8.7,3,86,05:16 PM,06:12 AM,08:00 AM,05:49 PM,-3,3,6,3,17,22,55,0.0,1029,11,10,193,10,20735
